X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,strain_xx,strain_yy,strain_xy,magnitude
0.1010101,3.4747474,0.0012049489,-0.0055310354,-14.565937,1.8841828,1.2124611,-0.00093265565,0.0004930215,0.00021015992,0.0056607644
0.1010101,3.5151515,0.0013531037,-0.0055121332,-12.187168,2.0713568,1.4281904,-0.00079321023,0.00044252872,0.000247553,0.005675782
0.1010101,3.5555556,0.0015045814,-0.00549531,-9.761399,2.2113738,1.5893109,-0.00064968737,0.00038795313,0.00027548056,0.0056975605
0.1010101,3.5959597,0.0016589835,-0.0054808185,-7.2972813,2.3075252,1.6883974,-0.0005026974,0.00032971922,0.00029265555,0.0057263947
0.1010101,3.6363637,0.0018158294,-0.0054687634,-4.804215,2.3636422,1.719225,-0.00035291043,0.0002683039,0.000297999,0.005762344
0.1010101,3.6767676,0.0019746572,-0.005459182,-2.2918766,2.38431,1.6771504,-0.00020103258,0.00020423695,0.00029070606,0.005805337
0.1010101,3.7171717,0.0021350384,-0.005452238,0.23039709,2.374731,1.5595243,-4.7765592e-05,0.0001380767,0.00027031754,0.005855364
0.1010101,3.7575758,0.0022963583,-0.0054480284,2.7539299,2.3406794,1.365815,0.00010621407,7.039905e-05,0.00023674127,0.005912214
0.1010101,3.7979798,0.0024581961,-0.005446568,5.270962,2.2875218,1.0975498,0.00026029616,1.7312999e-06,0.00019024196,0.005975603
0.1010101,3.838384,0.0026200786,-0.005447924,7.7745175,2.2191956,0.75815123,0.000413955,-6.750625e-05,0.00013141287,0.0060452204
0.1010101,3.878788,0.0027814806,-0.0054520443,10.25798,2.1365588,0.3523623,0.000566767,-0.00013708962,6.1076134e-05,0.0061205737
0.1010101,3.9191918,0.0029420368,-0.005459018,12.714188,2.0355759,-0.11463865,0.00071840244,-0.00020707732,-1.9870698e-05,0.0062013273
0.1010101,3.959596,0.003101375,-0.0054687783,15.134641,1.9070684,-0.63820404,0.00086858455,-0.00027780526,-0.00011062203,0.006286976
0.1010101,4.0,0.0032590926,-0.005481459,17.509554,1.740489,-1.2152578,0.0010169935,-0.00034965875,-0.00021064468,0.0063771526
0.15151516,0.04040404,0.0005531125,-0.00022163242,-54.648083,-89.61857,-1.8858255,-0.000985234,-0.00401601,-0.0003268764,0.0005958644
0.15151516,0.08080808,0.0005078539,-0.00038336962,-54.537132,-89.15845,-1.9403267,-0.0009904664,-0.0039909803,-0.00033632328,0.000636308
0.15151516,0.121212125,0.0004623942,-0.00054422766,-54.424843,-88.780754,-1.9279398,-0.000993474,-0.0039709867,-0.00033417623,0.00071413734
0.15151516,0.16161616,0.00041679665,-0.00070428103,-54.321827,-88.40702,-1.9023871,-0.0009969414,-0.003950992,-0.0003297471,0.0008183711
0.15151516,0.2020202,0.0003709793,-0.00086345524,-54.23238,-87.98093,-1.9018776,-0.0010025935,-0.003927468,-0.0003296588,0.0009397769
0.15151516,0.24242425,0.00032507256,-0.0010215566,-54.155033,-87.49107,-1.9341,-0.0010106371,-0.0038997612,-0.000335244,0.0010720307
0.15151516,0.28282827,0.00027910247,-0.0011785626,-54.08814,-86.95029,-1.9909661,-0.0010206394,-0.0038686928,-0.00034510077,0.0012111599
0.15151516,0.32323232,0.00023308024,-0.0013342202,-54.03107,-86.37481,-2.0625026,-0.0010321398,-0.0038352644,-0.00035750045,0.001354426
0.15151516,0.36363637,0.00018697232,-0.0014884174,-53.984245,-85.777306,-2.1412876,-0.0010448344,-0.003800233,-0.0003711565,0.001500115
0.15151516,0.4040404,0.0001408942,-0.0016412586,-53.94813,-85.16506,-2.2229064,-0.0010585616,-0.0037640294,-0.00038530375,0.0016472951
0.15151516,0.44444445,9.474531e-05,-0.0017925799,-53.923187,-84.54266,-2.3048737,-0.0010732308,-0.0037269187,-0.00039951142,0.001795082
0.15151516,0.4848485,4.8745424e-05,-0.0019424111,-53.909565,-83.912254,-2.3860784,-0.0010887951,-0.003689028,-0.0004135869,0.0019430226
0.15151516,0.5252525,2.6673079e-06,-0.0020906702,-53.90669,-83.274254,-2.4660454,-0.0011052088,-0.0036503975,-0.00042744784,0.002090672
0.15151516,0.56565654,-4.3395907e-05,-0.0022373796,-53.913433,-82.627846,-2.5449533,-0.0011224243,-0.0036110068,-0.00044112524,0.0022378003
0.15151516,0.6060606,-8.933246e-05,-0.002382487,-53.927708,-81.97077,-2.6235397,-0.0011403742,-0.0035707732,-0.00045474689,0.0023841613
0.15151516,0.64646465,-0.00013524666,-0.0025259256,-53.94664,-81.29943,-2.7030466,-0.0011589776,-0.0035295528,-0.00046852807,0.0025295438
0.15151516,0.68686867,-0.0001810193,-0.0026676357,-53.96625,-80.60898,-2.7850366,-0.001178119,-0.0034871555,-0.00048273965,0.0026737703
0.15151516,0.72727275,-0.00022675097,-0.0028076842,-53.98212,-79.89417,-2.8711538,-0.001197667,-0.003443378,-0.00049766665,0.0028168256
0.15151516,0.7676768,-0.00027236342,-0.0029459,-53.989464,-79.14985,-2.9629235,-0.0012174646,-0.003398032,-0.0005135734,0.002958464
0.15151516,0.8080808,-0.00031787902,-0.0030822381,-53.984013,-78.37192,-3.061319,-0.0012373602,-0.0033509787,-0.0005306286,0.0030985866
0.15151516,0.8484849,-0.00036318228,-0.0032166839,-53.96314,-77.55828,-3.166332,-0.0012572487,-0.0033021604,-0.00054883084,0.0032371215
0.15151516,0.8888889,-0.00040845945,-0.0033490807,-53.92593,-76.7081,-3.27726,-0.0012770959,-0.0032515505,-0.0005680584,0.003373897
0.15151516,0.9292929,-0.00045353174,-0.0034794062,-53.873814,-75.822266,-3.3926427,-0.001296966,-0.003199165,-0.0005880581,0.0035088402
0.15151516,0.969697,-0.0004983917,-0.0036075562,-53.810223,-74.90189,-3.5106816,-0.0013170379,-0.0031449825,-0.00060851814,0.0036418203
0.15151516,1.010101,-0.0005429946,-0.0037335008,-53.73979,-73.94813,-3.6297026,-0.0013375628,-0.0030889518,-0.00062914845,0.0037727803
0.15151516,1.050505,-0.0005873181,-0.003857173,-53.66742,-72.96142,-3.7482398,-0.0013588263,-0.0030309737,-0.0006496949,0.003901631
0.15151516,1.0909091,-0.00063123554,-0.003978461,-53.59758,-71.94159,-3.8653846,-0.0013811053,-0.0029709192,-0.00067,0.0040282267
0.15151516,1.1313131,-0.00067467615,-0.004097201,-53.533634,-70.88793,-3.980686,-0.0014046213,-0.0029086599,-0.0006899856,0.004152378
0.15151516,1.1717172,-0.000717625,-0.004213415,-53.47784,-69.79986,-4.0939994,-0.0014295258,-0.0028441008,-0.0007096266,0.0042740908
0.15151516,1.2121212,-0.00075986236,-0.0043269694,-53.43128,-68.67711,-4.205412,-0.0014558929,-0.002777198,-0.00072893803,0.0043931827
0.15151516,1.2525252,-0.000801336,-0.004437782,-53.39412,-67.519714,-4.315098,-0.0014837306,-0.002707949,-0.0007479503,0.0045095505
0.15151516,1.2929293,-0.0008419715,-0.004545778,-53.36585,-66.328415,-4.4231505,-0.0015129894,-0.002636412,-0.00076667935,0.004623096
0.15151516,1.3333334,-0.00088167936,-0.004650831,-53.345478,-65.10442,-4.5297027,-0.0015435775,-0.0025626859,-0.0007851484,0.0047336654
0.15151516,1.3737373,-0.0009202063,-0.004752837,-53.331635,-63.84927,-4.634752,-0.0015753716,-0.0024868997,-0.000803357,0.004841099
0.15151516,1.4141414,-0.0009576939,-0.0048517287,-53.32266,-62.564796,-4.738262,-0.0016082233,-0.0024092083,-0.0008212988,0.004945346
0.15151516,1.4545455,-0.0009939075,-0.0049475357,-53.31658,-61.252743,-4.840177,-0.001641968,-0.0023297688,-0.000838964,0.005046381
0.15151516,1.4949495,-0.0010287836,-0.005040042,-53.31149,-59.915134,-4.940516,-0.001676437,-0.0022487526,-0.00085635606,0.0051439693
0.15151516,1.5353535,-0.0010621361,-0.005129181,-53.305088,-58.55339,-5.0393667,-0.0017114539,-0.0021663066,-0.00087349024,0.005237999
0.15151516,1.5757576,-0.0010940991,-0.005215019,-53.29532,-57.16862,-5.137004,-0.0017468653,-0.0020825514,-0.000890414,0.005328553
0.15151516,1.6161616,-0.0011243075,-0.0052974597,-53.280533,-55.76163,-5.233892,-0.0017825501,-0.0019975784,-0.0009072079,0.0054154545
0.15151516,1.6565657,-0.0011528358,-0.0053764656,-53.259552,-54.332294,-5.3307133,-0.0018184398,-0.001911411,-0.00092399033,0.0054986738
0.15151516,1.6969697,-0.0011795871,-0.005451925,-53.231937,-52.879498,-5.428394,-0.001854537,-0.0018239926,-0.0009409216,0.005578074
0.15151516,1.7373737,-0.0012044571,-0.0055238456,-53.198616,-51.401745,-5.5279,-0.0018909373,-0.0017352086,-0.00095816934,0.0056536347
0.15151516,1.7777778,-0.001227133,-0.0055921376,-53.161434,-49.896717,-5.6303,-0.0019278122,-0.0016448703,-0.00097591867,0.005725195
0.15151516,1.8181819,-0.0012478717,-0.005656719,-53.12336,-48.362194,-5.736453,-0.0019654,-0.0015527661,-0.0009943185,0.0057927244
0.15151516,1.8585858,-0.0012662709,-0.005717553,-53.08788,-46.796326,-5.8469257,-0.00200396,-0.0014586922,-0.0010134671,0.005856096
0.15151516,1.8989899,-0.0012821779,-0.005774565,-53.058743,-45.19878,-5.961674,-0.0020437287,-0.0013625321,-0.0010333569,0.0059151994
0.15151516,1.939394,-0.0012955926,-0.0058276355,-53.038986,-43.57144,-6.079825,-0.002084841,-0.0012643205,-0.0010538363,0.005969916
0.15151516,1.979798,-0.0013062991,-0.0058767125,-53.030186,-41.91898,-6.199688,-0.0021272711,-0.0011643,-0.0010746126,0.006020147
0.15151516,2.020202,-0.0013139695,-0.0059217215,-53.03183,-40.248962,-6.318743,-0.0021707912,-0.0010629429,-0.0010952489,0.006065748
0.15151516,2.060606,-0.0013186187,-0.0059626177,-53.041126,-38.571754,-6.433735,-0.0022149626,-0.0009609507,-0.0011151807,0.006106682
0.15151516,2.10101,-0.0013199896,-0.005999349,-53.052498,-36.89905,-6.5412064,-0.002259143,-0.00085917744,-0.0011338091,0.006142847
0.15151516,2.1414142,-0.001317963,-0.0060320124,-53.05827,-35.24297,-6.6375823,-0.0023025514,-0.00075855845,-0.0011505142,0.0061743176
0.15151516,2.1818182,-0.0013123713,-0.006060697,-53.048748,-33.6141,-6.7197957,-0.002344324,-0.0006599883,-0.0011647645,0.0062011587
0.15151516,2.2222223,-0.001303155,-0.006085396,-53.013165,-32.020702,-6.7853913,-0.002383594,-0.00056424685,-0.0011761345,0.0062233633
0.15151516,2.2626262,-0.0012901314,-0.006106332,-52.940376,-30.467533,-6.8327007,-0.0024195602,-0.0004719139,-0.0011843347,0.006241132
0.15151516,2.3030303,-0.0012733191,-0.0061236024,-52.81935,-28.955833,-6.8607464,-0.0024515223,-0.00038335088,-0.001189196,0.0062545864
0.15151516,2.3434343,-0.0012526512,-0.006137356,-52.64015,-27.483889,-6.869171,-0.0024789213,-0.0002987119,-0.0011906563,0.006263887
0.15151516,2.3838384,-0.0012279451,-0.006147787,-52.39403,-26.047548,-6.8579307,-0.0025013352,-0.00021797299,-0.001188708,0.006269221
0.15151516,2.4242425,-0.0011992902,-0.0061550513,-52.073677,-24.641043,-6.827183,-0.0025184695,-0.00014097418,-0.0011833783,0.0062708016
0.15151516,2.4646466,-0.0011666194,-0.0061592534,-51.673462,-23.258272,-6.777033,-0.0025301417,-6.749177e-05,-0.0011746857,0.006268764
0.15151516,2.5050504,-0.001129739,-0.0061605424,-51.189102,-21.893326,-6.70741,-0.0025362459,2.721619e-06,-0.0011626177,0.0062632733
0.15151516,2.5454545,-0.0010887645,-0.006159045,-50.61785,-20.54137,-6.618062,-0.0025367409,6.9887756e-05,-0.0011471307,0.006254538
0.15151516,2.5858586,-0.0010435432,-0.006154917,-49.958096,-19.199112,-6.5084453,-0.0025316144,0.00013416451,-0.0011281305,0.006242755
0.15151516,2.6262627,-0.000994008,-0.0061482564,-49.209137,-17.864874,-6.377858,-0.0025208679,0.0001956354,-0.0011054954,0.0062280903
0.15151516,2.6666667,-0.0009400472,-0.0061391294,-48.371223,-16.538918,-6.2254305,-0.002504509,0.00025429073,-0.0010790746,0.0062106843
0.15151516,2.7070708,-0.0008817017,-0.0061277226,-47.44506,-15.22331,-6.0502105,-0.0024825276,0.00031002416,-0.0010487031,0.0061908304
0.15151516,2.7474747,-0.00081878155,-0.006114118,-46.43205,-13.921956,-5.8513174,-0.002454907,0.00036263475,-0.0010142283,0.0061686984
0.15151516,2.7878788,-0.0007512383,-0.006098464,-45.333702,-12.639991,-5.627884,-0.002421605,0.00041185017,-0.00097549986,0.0061445604
0.15151516,2.8282828,-0.0006789118,-0.006080888,-44.151897,-11.38381,-5.3793426,-0.0023825697,0.00045733165,-0.0009324193,0.00611867
0.15151516,2.868687,-0.0006018393,-0.0060615763,-42.88851,-10.1606045,-5.1052732,-0.0023377275,0.0004986914,-0.0008849141,0.0060913805
0.15151516,2.909091,-0.0005198978,-0.0060406625,-41.54541,-8.97787,-4.8056564,-0.002286997,0.0005355233,-0.0008329805,0.0060629942
0.15151516,2.9494948,-0.0004330203,-0.006018378,-40.1243,-7.843172,-4.480849,-0.002230285,0.0005674127,-0.0007766804,0.006033935
0.15151516,2.989899,-0.00034108385,-0.0059948787,-38.626556,-6.763558,-4.1316576,-0.002167492,0.000593968,-0.000716154,0.0060045742
0.15151516,3.030303,-0.00024408102,-0.005970426,-37.053146,-5.745316,-3.75941,-0.0020985128,0.00061483274,-0.00065163104,0.005975413
0.15151516,3.070707,-0.00014198571,-0.0059452876,-35.404797,-4.7937307,-3.365999,-0.0020232543,0.00062970526,-0.00058343983,0.005946983
0.15151516,3.1111112,-3.471598e-05,-0.0059196204,-33.68161,-3.9126594,-2.9540098,-0.0019416219,0.0006383539,-0.00051202835,0.0059197224
0.15151516,3.1515152,7.780269e-05,-0.005893804,-31.883307,-3.1046488,-2.526682,-0.0018535333,0.0006406174,-0.00043795817,0.0058943178
0.15151516,3.191919,0.00019541755,-0.005867988,-30.00931,-2.3706822,-2.088033,-0.0017589272,0.00063642074,-0.0003619257,0.005871241
0.15151516,3.2323232,0.00031826273,-0.0058424473,-28.058815,-1.7103012,-1.6429539,-0.0016577672,0.0006257711,-0.00028477865,0.0058511095
0.15151516,3.2727273,0.000446219,-0.005817473,-26.03116,-1.1218812,-1.1972098,-0.0015500549,0.00060874945,-0.00020751636,0.005834561
0.15151516,3.3131313,0.00057921186,-0.005793348,-23.925987,-0.6028094,-0.7574285,-0.001435837,0.00058550533,-0.00013128761,0.00582223
0.15151516,3.3535354,0.00071704015,-0.005770229,-21.743744,-0.14990963,-0.33115637,-0.0013152229,0.0005562429,-5.7400437e-05,0.0058146096
0.15151516,3.3939395,0.0008597076,-0.0057484508,-19.485918,0.24047011,0.07326643,-0.001188398,0.0005212225,1.2699515e-05,0.005812382
0.15151516,3.4343433,0.0010068119,-0.0057281926,-17.155367,0.57195574,0.44684547,-0.0010556298,0.00048073824,7.745321e-05,0.0058160005
0.15151516,3.4747474,0.0011582524,-0.0057096854,-14.756574,0.848122,0.7802679,-0.0009172834,0.00043512371,0.00013524643,0.005825981
0.15151516,3.5151515,0.0013135523,-0.005693108,-12.295703,1.0722908,1.0640545,-0.00077381893,0.00038474062,0.0001844361,0.005842679
0.15151516,3.5555556,0.0014724098,-0.0056786314,-9.7805195,1.2478411,1.2892334,-0.00062579545,0.0003299959,0.00022346713,0.0058664167
0.15151516,3.5959597,0.0016343482,-0.005666524,-7.2200165,1.3784506,1.4475815,-0.00047385404,0.00027134645,0.00025091413,0.005897507
0.15151516,3.6363637,0.0017989315,-0.005656764,-4.6239896,1.4683967,1.5323207,-0.00031870036,0.00020930647,0.00026560226,0.0059359185
0.15151516,3.6767676,0.001965601,-0.005649604,-2.002601,1.5226098,1.5384701,-0.00016107899,0.0001444393,0.00026666815,0.0059817736
0.15151516,3.7171717,0.0021338165,-0.005645126,0.6345572,1.5470533,1.4632869,-1.7269235e-06,7.735609e-05,0.0002536364,0.0060349503
0.15151516,3.7575758,0.0023030862,-0.0056433976,3.2785385,1.548008,1.306411,0.0001586498,8.670477e-06,0.00022644456,0.0060952557
0.15151516,3.7979798,0.0024729446,-0.0056444556,5.921276,1.5310556,1.0697646,0.00031941666,-6.106916e-05,0.00018542586,0.006162413
0.15151516,3.838384,0.002642624,-0.0056483075,8.555339,1.499566,0.7572002,0.00048003517,-0.00013146515,0.00013124803,0.0062359315
0.15151516,3.878788,0.0028119497,-0.0056550726,11.173077,1.4524703,0.3737496,0.00064006913,-0.00020238348,6.4783264e-05,0.0063156085
0.15151516,3.9191918,0.002980344,-0.005664706,13.765582,1.3824637,-0.07541295,0.000799168,-0.00027403573,-1.3071578e-05,0.0064008865
0.15151516,3.959596,0.003147468,-0.0056772307,16.321907,1.277242,-0.5864646,0.0009569875,-0.0003468836,-0.00010165386,0.0064913407
0.15151516,4.0,0.0033129156,-0.0056927428,18.83004,1.1276363,-1.1575811,0.0011130373,-0.0004211712,-0.0002006474,0.006586557
0.2020202,0.04040404,0.00050356984,-0.0001821667,-54.703636,-89.986946,-2.1121047,-0.0009790267,-0.0040369136,-0.00036609813,0.0005355066
0.2020202,0.08080808,0.00045795366,-0.00034478307,-54.561058,-89.49573,-2.2044866,-0.0009831488,-0.00401082,-0.000382111,0.00057323376
0.2020202,0.121212125,0.00041214377,-0.00050623715,-54.46411,-88.93864,-2.348497,-0.0009917519,-0.0039795437,-0.00040707277,0.00065279286
0.2020202,0.16161616,0.00036621466,-0.0006663799,-54.382717,-88.40698,-2.4770195,-0.0010006364,-0.0039494066,-0.00042935007,0.00076037843
0.2020202,0.2020202,0.00032028556,-0.0008254498,-54.287952,-87.95848,-2.542459,-0.0010065486,-0.003924661,-0.00044069288,0.00088540965
0.2020202,0.24242425,0.00027401745,-0.0009835735,-54.18418,-87.55258,-2.5689027,-0.0010108063,-0.003902735,-0.00044527644,0.00102103
0.2020202,0.28282827,0.00022763759,-0.0011407882,-54.087566,-87.11834,-2.603935,-0.0010162353,-0.0038789029,-0.00045134872,0.0011632784
0.2020202,0.32323232,0.00018107891,-0.0012969598,-54.00472,-86.62279,-2.669444,-0.0010240935,-0.0038509937,-0.00046270364,0.0013095398
0.2020202,0.36363637,0.0001344569,-0.0014519021,-53.93526,-86.070404,-2.7625318,-0.0010342418,-0.003819288,-0.00047883886,0.0014581147
0.2020202,0.4040404,8.769706e-05,-0.0016055629,-53.877483,-85.47803,-2.872664,-0.0010461387,-0.0037848526,-0.0004979284,0.0016079561
0.2020202,0.44444445,4.0922314e-05,-0.0017577484,-53.830204,-84.86023,-2.9910526,-0.0010593332,-0.0037486015,-0.0005184491,0.0017582247
0.2020202,0.4848485,-5.9194863e-06,-0.0019084737,-53.792824,-84.22623,-3.1123874,-0.0010735493,-0.0037111111,-0.0005394805,0.0019084829
0.2020202,0.5252525,-5.276501e-05,-0.0020576268,-53.765034,-83.581154,-3.233915,-0.0010886351,-0.0036726994,-0.0005605453,0.0020583032
0.2020202,0.56565654,-9.956211e-05,-0.0022052377,-53.746304,-82.92722,-3.3544192,-0.0011045017,-0.0036335138,-0.00058143266,0.002207484
0.2020202,0.6060606,-0.00014645234,-0.0023512468,-53.735817,-82.264824,-3.4735792,-0.0011210876,-0.0035936015,-0.00060208706,0.0023558033
0.2020202,0.64646465,-0.00019324943,-0.0024956018,-53.73219,-81.59278,-3.5917616,-0.0011383406,-0.0035529253,-0.000622572,0.0025030728
0.2020202,0.68686867,-0.0002399236,-0.00263834,-53.73354,-80.90862,-3.709739,-0.0011562103,-0.0035113848,-0.0006430214,0.0026492265
0.2020202,0.72727275,-0.00028668344,-0.0027793422,-53.737083,-80.20851,-3.8288467,-0.0011746285,-0.003468819,-0.00066366675,0.0027940886
0.2020202,0.7676768,-0.00033321977,-0.002918601,-53.73933,-79.48758,-3.9506536,-0.0011935092,-0.0034250235,-0.00068477995,0.0029375616
0.2020202,0.8080808,-0.0003797412,-0.0030560791,-53.736416,-78.740555,-4.0767193,-0.0012127545,-0.0033797803,-0.00070663134,0.0030795818
0.2020202,0.8484849,-0.0004261881,-0.0031917468,-53.72452,-77.962975,-4.208294,-0.0012322501,-0.0033329166,-0.00072943757,0.003220075
0.2020202,0.8888889,-0.00047232956,-0.0033253953,-53.70039,-77.151306,-4.346047,-0.0012518896,-0.0032843025,-0.0007533148,0.003358772
0.2020202,0.9292929,-0.0005184002,-0.0034570992,-53.662617,-76.30399,-4.4898257,-0.0012716281,-0.0032338812,-0.0007782364,0.0034957507
0.2020202,0.969697,-0.000564266,-0.003586717,-53.611626,-75.42116,-4.6386976,-0.0012914886,-0.0031816477,-0.0008040409,0.0036308311
0.2020202,1.010101,-0.0006099008,-0.0037141517,-53.549725,-74.50357,-4.791301,-0.0013115903,-0.0031275908,-0.0008304921,0.0037638946
0.2020202,1.050505,-0.00065529346,-0.0038394257,-53.4808,-73.55246,-4.946057,-0.0013321376,-0.0030716823,-0.0008573165,0.0038949454
0.2020202,1.0909091,-0.0007003136,-0.0039623827,-53.409504,-72.568825,-5.1016006,-0.0013533873,-0.0030138616,-0.0008842774,0.0040237936
0.2020202,1.1313131,-0.0007448904,-0.004082881,-53.34029,-71.55298,-5.256879,-0.0013756002,-0.002954033,-0.0009111923,0.0041502747
0.2020202,1.1717172,-0.0007890314,-0.0042010173,-53.276825,-70.504654,-5.411253,-0.0013990066,-0.002892085,-0.00093795045,0.0042744726
0.2020202,1.2121212,-0.00083255395,-0.004316598,-53.221813,-69.423744,-5.564437,-0.0014237729,-0.0028279398,-0.0009645024,0.0043961536
0.2020202,1.2525252,-0.0008754432,-0.004429519,-53.176846,-68.310074,-5.7163167,-0.00145,-0.002761547,-0.0009908283,0.004515201
0.2020202,1.2929293,-0.00091750175,-0.004539706,-53.142345,-67.163666,-5.8668876,-0.0014777136,-0.0026928948,-0.0010169272,0.004631494
0.2020202,1.3333334,-0.000958696,-0.004647076,-53.118225,-65.98545,-6.0160623,-0.001506884,-0.0026220435,-0.0010427841,0.004744936
0.2020202,1.3737373,-0.0009988919,-0.004751578,-53.103565,-64.77639,-6.1637487,-0.0015374302,-0.0025490753,-0.0010683831,0.004855438
0.2020202,1.4141414,-0.0010380074,-0.0048530847,-53.0972,-63.53812,-6.3097053,-0.0015692388,-0.0024741192,-0.0010936823,0.0049628513
0.2020202,1.4545455,-0.0010758899,-0.0049514696,-53.097385,-62.27243,-6.4536357,-0.0016021582,-0.0023973288,-0.0011186302,0.00506701
0.2020202,1.4949495,-0.0011124648,-0.00504674,-53.102093,-60.9811,-6.5952044,-0.0016360183,-0.0023188659,-0.0011431688,0.0051678973
0.2020202,1.5353535,-0.0011476502,-0.0051388815,-53.109047,-59.6661,-6.734087,-0.0016706303,-0.0022389083,-0.0011672417,0.005265473
0.2020202,1.5757576,-0.0011812821,-0.0052276626,-53.11572,-58.329247,-6.870064,-0.0017057932,-0.0021576323,-0.001190811,0.0053594667
